trait_type,phenocode,pheno_sex,coding,modifier,n_cases,n_controls,heritability,description
icd_first_occurrence,131794,both_sexes,"","",11637,383204,0.026803097430944018,Date L72 first reported (follicular cysts of skin and subcutaneous tissue)
icd_first_occurrence,131796,both_sexes,"","",2909,391932,0.01701555709845232,Date L73 first reported (other follicular disorders)
icd_first_occurrence,131798,both_sexes,"","",905,393936,0.0,Date L74 first reported (eccrine sweat disorders)
icd_first_occurrence,131802,both_sexes,"","",815,394026,0.0,Date L80 first reported (vitiligo)
icd_first_occurrence,131804,both_sexes,"","",3405,391436,0.02167702387047086,Date L81 first reported (other disorders of pigmentation)
icd_first_occurrence,131806,both_sexes,"","",24968,369873,0.02058427649060029,Date L82 first reported (seborrhoeic keratosis)
icd_first_occurrence,131810,both_sexes,"","",2851,391990,0.013829804802500465,Date L84 first reported (corns and callosities)
icd_first_occurrence,131812,both_sexes,"","",2732,392109,0.019158659345073593,Date L85 first reported (other epidermal thickening)
icd_first_occurrence,131820,both_sexes,"","",1714,393127,0.020635632452992575,Date L89 first reported (decubitus ulcer)
icd_first_occurrence,131822,both_sexes,"","",4321,390520,0.0,Date L90 first reported (atrophic disorders of skin)
icd_first_occurrence,131824,both_sexes,"","",3891,390950,0.022361494679760837,Date L91 first reported (hypertrophic disorders of skin)
icd_first_occurrence,131826,both_sexes,"","",1378,393463,0.047971347703408135,Date L92 first reported (granulomatous disorders of skin and subcutaneous tissue)
icd_first_occurrence,131828,both_sexes,"","",295,394546,0.0,Date L93 first reported (lupus erythematosus)
icd_first_occurrence,131830,both_sexes,"","",458,394383,0.08484034194995278,Date L94 first reported (other localised connective tissue disorders)
icd_first_occurrence,131832,both_sexes,"","",189,394652,0.15142578175454324,"Date L95 first reported (vasculitis limited to skin, not elsewhere classified)"
icd_first_occurrence,131834,both_sexes,"","",1669,393172,0.060454172375562325,"Date L97 first reported (ulcer of lower limb, not elsewhere classified)"
icd_first_occurrence,131836,both_sexes,"","",37125,357716,0.0,"Date L98 first reported (other disorders of skin and subcutaneous tissue, not elsewhere classified)"
icd_first_occurrence,131840,both_sexes,"","",546,394295,0.11993383134020814,Date M00 first reported (pyogenic arthritis)
icd_first_occurrence,131844,both_sexes,"","",192,394649,0.2667090531055328,Date M02 first reported (reactive arthropathies)
icd_first_occurrence,131848,both_sexes,"","",749,394092,0.17462960937431599,Date M05 first reported (seropositive rheumatoid arthritis)
icd_first_occurrence,131850,both_sexes,"","",7852,386989,0.06375711060207001,Date M06 first reported (other rheumatoid arthritis)
icd_first_occurrence,131852,both_sexes,"","",837,394004,0.16117981768948195,Date M07 first reported (psoriatic and enteropathic arthropathies)
icd_first_occurrence,131858,both_sexes,"","",13596,381245,0.054961939765793395,Date M10 first reported (gout)
icd_first_occurrence,131860,both_sexes,"","",679,394162,0.05266801072989352,Date M11 first reported (other crystal arthropathies)
icd_first_occurrence,131862,both_sexes,"","",522,394319,0.07957352646575733,Date M12 first reported (other specific arthropathies)
icd_first_occurrence,131864,both_sexes,"","",24621,370220,0.012542782121805736,Date M13 first reported (other arthritis)
icd_first_occurrence,131866,both_sexes,"","",165,394676,0.0,Date M14 first reported (arthropathies in other diseases classified elsewhere)
icd_first_occurrence,131868,both_sexes,"","",8330,386511,0.022682046709809334,Date M15 first reported (polyarthrosis)
icd_first_occurrence,131870,both_sexes,"","",15958,378883,0.03013208538206165,Date M16 first reported (coxarthrosis [arthrosis of hip])
icd_first_occurrence,131872,both_sexes,"","",28321,366520,0.02371270757255397,Date M17 first reported (gonarthrosis [arthrosis of knee])
icd_first_occurrence,131874,both_sexes,"","",1696,393145,0.06726121397092762,Date M18 first reported (arthrosis of first carpometacarpal joint)
icd_first_occurrence,131876,both_sexes,"","",59705,335136,0.014573390312363778,Date M19 first reported (other arthrosis)
icd_first_occurrence,131878,both_sexes,"","",16222,378619,0.02321816492573567,Date M20 first reported (acquired deformities of fingers and toes)
icd_first_occurrence,131880,both_sexes,"","",3317,391524,0.0,Date M21 first reported (other acquired deformities of limbs)
icd_first_occurrence,131882,both_sexes,"","",2525,392316,0.0,Date M22 first reported (disorders of patella)
icd_first_occurrence,131884,both_sexes,"","",17339,377502,0.02076040202666793,Date M23 first reported (internal derangement of knee)
icd_first_occurrence,131886,both_sexes,"","",3437,391404,0.02849858022506974,Date M24 first reported (other specific joint derangements)
icd_first_occurrence,131888,both_sexes,"","",68067,326774,0.0,"Date M25 first reported (other joint disorders, not elsewhere classified)"
icd_first_occurrence,131892,both_sexes,"","",1126,393715,0.05057629827014073,Date M31 first reported (other necrotising vasculopathies)
icd_first_occurrence,131894,both_sexes,"","",648,394193,0.19827197369810848,Date M32 first reported (systemic lupus erythematosus)
icd_first_occurrence,131896,both_sexes,"","",175,394666,0.0,Date M33 first reported (dermatopolymyositis)
icd_first_occurrence,131898,both_sexes,"","",284,394557,0.0,Date M34 first reported (systemic sclerosis)
icd_first_occurrence,131900,both_sexes,"","",3885,390956,0.07594886861153968,Date M35 first reported (other systemic involvement of connective tissue)
icd_first_occurrence,131904,both_sexes,"","",451,394390,0.015290921044441024,Date M40 first reported (kyphosis and lordosis)
icd_first_occurrence,131906,both_sexes,"","",2323,392518,0.0,Date M41 first reported (scoliosis)
icd_first_occurrence,131910,both_sexes,"","",4046,390795,0.0,Date M43 first reported (other deforming dorsopathies)
icd_first_occurrence,131912,both_sexes,"","",1494,393347,0.20489379048048745,Date M45 first reported (ankylosing spondylitis)
icd_first_occurrence,131914,both_sexes,"","",2747,392094,0.020146838676387908,Date M46 first reported (other inflammatory spondylopathies)
icd_first_occurrence,131916,both_sexes,"","",22983,371858,0.011460840224188858,Date M47 first reported (spondylosis)
icd_first_occurrence,131918,both_sexes,"","",9676,385165,0.028323287465687377,Date M48 first reported (other spondylopathies)
icd_first_occurrence,131920,both_sexes,"","",173,394668,0.0,Date M49 first reported (spondylopathies in diseases classified elsewhere)
icd_first_occurrence,131922,both_sexes,"","",3001,391840,0.01986110032747139,Date M50 first reported (cervical disk disorders)
icd_first_occurrence,131924,both_sexes,"","",18228,376613,0.022069814273245572,Date M51 first reported (other intervertebral disk disorders)
icd_first_occurrence,131926,both_sexes,"","",4967,389874,0.011440183900683912,"Date M53 first reported (other dorsopathies, not elsewhere classified)"
icd_first_occurrence,131928,both_sexes,"","",55524,339317,0.0,Date M54 first reported (dorsalgia)
icd_first_occurrence,131930,both_sexes,"","",334,394507,0.15224230588977744,Date M60 first reported (myositis)
icd_first_occurrence,131934,both_sexes,"","",3437,391404,0.0,Date M62 first reported (other disorders of muscle)
icd_first_occurrence,131938,both_sexes,"","",14252,380589,0.01275688366435305,Date M65 first reported (synovitis and tenosynovitis)
icd_first_occurrence,131940,both_sexes,"","",1014,393827,0.0,Date M66 first reported (spontaneous rupture of synovium and tendon)
icd_first_occurrence,131942,both_sexes,"","",9091,385750,0.010884054792234891,Date M67 first reported (other disorders of synovium and tendon)
icd_first_occurrence,131946,both_sexes,"","",13293,381548,0.010501856448472412,"Date M70 first reported (soft tissue disorders related to use, overuse and pressure)"
icd_first_occurrence,131948,both_sexes,"","",2492,392349,0.0,Date M71 first reported (other bursopathies)
icd_first_occurrence,131950,both_sexes,"","",19073,375768,0.014091806011194433,Date M72 first reported (fibroblastic disorders)
icd_first_occurrence,131954,both_sexes,"","",25617,369224,0.011226536076365477,Date M75 first reported (shoulder lesions)
icd_first_occurrence,131956,both_sexes,"","",6387,388454,0.028851989054123964,"Date M76 first reported (enthesopathies of lower limb, excluding foot)"
icd_first_occurrence,131958,both_sexes,"","",26134,368707,0.0,Date M77 first reported (other enthesopathies)
icd_first_occurrence,131960,both_sexes,"","",64586,330255,0.0,"Date M79 first reported (other soft tissue disorders, not elsewhere classified)"
icd_first_occurrence,131962,both_sexes,"","",1259,393582,0.06820581946687448,Date M80 first reported (osteoporosis with pathological fracture)
icd_first_occurrence,131964,both_sexes,"","",14043,380798,0.039217529194358426,Date M81 first reported (osteoporosis without pathological fracture)
icd_first_occurrence,131970,both_sexes,"","",2765,392076,0.022140372429633935,Date M84 first reported (disorders of continuity of bone)
icd_first_occurrence,131972,both_sexes,"","",9939,384902,0.023032425934377605,Date M85 first reported (other disorders of bone density and structure)
icd_first_occurrence,131974,both_sexes,"","",1770,393071,0.03677097072051329,Date M86 first reported (osteomyelitis)
icd_first_occurrence,131976,both_sexes,"","",696,394145,0.04056124303255637,Date M87 first reported (osteonecrosis)
icd_first_occurrence,131978,both_sexes,"","",339,394502,0.026354595154245295,Date M88 first reported (paget's disease of bone [osteitis deformans])
icd_first_occurrence,131980,both_sexes,"","",3930,390911,0.0,Date M89 first reported (other disorders of bone)
icd_first_occurrence,131982,both_sexes,"","",416,394425,0.06421939451942645,Date M90 first reported (osteopathies in diseases classified elsewhere)
icd_first_occurrence,131986,both_sexes,"","",554,394287,0.12245324745560855,Date M92 first reported (other juvenile osteochondrosis)
icd_first_occurrence,131988,both_sexes,"","",663,394178,0.046952230466814675,Date M93 first reported (other osteochondropathies)
icd_first_occurrence,131990,both_sexes,"","",1928,392913,0.033310431238864,Date M94 first reported (other disorders of cartilage)
icd_first_occurrence,131992,both_sexes,"","",1751,393090,0.05625323367555008,Date M95 first reported (other acquired deformities of musculoskeletal system and connective tissue)
icd_first_occurrence,131994,both_sexes,"","",574,394267,0.08896885832312515,"Date M96 first reported (postprocedural musculoskeletal disorders, not elsewhere classified)"
icd_first_occurrence,131996,both_sexes,"","",228,394613,0.0,"Date M99 first reported (biomechanical lesions, not elsewhere classified)"
icd_first_occurrence,131998,both_sexes,"","",234,394607,0.10226853735041784,Date N00 first reported (acute nephritic syndrome)
icd_first_occurrence,132002,both_sexes,"","",1059,393782,0.07046683468596218,Date N02 first reported (recurrent and persistent haematuria)
icd_first_occurrence,132004,both_sexes,"","",942,393899,0.03762470718621595,Date N03 first reported (chronic nephritic syndrome)
icd_first_occurrence,132006,both_sexes,"","",242,394599,0.11179458171701881,Date N04 first reported (nephrotic syndrome)
icd_first_occurrence,132008,both_sexes,"","",545,394296,0.0,Date N05 first reported (unspecified nephritic syndrome)
icd_first_occurrence,132014,both_sexes,"","",531,394310,0.0,Date N08 first reported (glomerular disorders in diseases classified elsewhere)
icd_first_occurrence,132016,both_sexes,"","",1156,393685,0.04870526439819328,Date N10 first reported (acute tubulo-interstitial nephritis)
icd_first_occurrence,132018,both_sexes,"","",216,394625,0.0,Date N11 first reported (chronic tubulo-interstitial nephritis)
icd_first_occurrence,132020,both_sexes,"","",1367,393474,0.03624155308863518,"Date N12 first reported (tubulo-interstitial nephritis, not specified as acute or chronic)"
icd_first_occurrence,132022,both_sexes,"","",3434,391407,0.0,Date N13 first reported (obstructive and reflux uropathy)
icd_first_occurrence,132030,both_sexes,"","",7312,387529,0.010777455344835752,Date N17 first reported (acute renal failure)
icd_first_occurrence,132032,both_sexes,"","",14086,380755,0.028673135811524204,Date N18 first reported (chronic renal failure)
icd_first_occurrence,132034,both_sexes,"","",2345,392496,0.02806941103861051,Date N19 first reported (unspecified renal failure)
icd_first_occurrence,132036,both_sexes,"","",5879,388962,0.07348859232116976,Date N20 first reported (calculus of kidney and ureter)
icd_first_occurrence,132038,both_sexes,"","",924,393917,0.017158865384038165,Date N21 first reported (calculus of lower urinary tract)
icd_first_occurrence,132042,both_sexes,"","",4304,390537,0.055363515899485585,Date N23 first reported (unspecified renal colic)
icd_first_occurrence,132044,both_sexes,"","",160,394681,0.0,Date N25 first reported (disorders resulting from impaired renal tubular function)
icd_first_occurrence,132046,both_sexes,"","",176,394665,0.014023373392361215,Date N26 first reported (unspecified contracted kidney)
icd_first_occurrence,132050,both_sexes,"","",5275,389566,0.01901491281733356,"Date N28 first reported (other disorders of kidney and ureter, not elsewhere classified)"
icd_first_occurrence,132054,both_sexes,"","",13914,380927,0.0,Date N30 first reported (cystitis)
icd_first_occurrence,132056,both_sexes,"","",3831,391010,0.023255035718186153,"Date N31 first reported (neuromuscular dysfunction of bladder, not elsewhere classified)"
